Date;PV;reversalCount;oscillationCount
03-Oct-2019 07:40:00;4373.617188;10;3
03-Oct-2019 07:41:00;4416.45166;1;2
03-Oct-2019 07:42:00;4424.0625;9;8
03-Oct-2019 07:43:00;4465.007813;2;3
03-Oct-2019 07:44:00;4438.019531;9;1
03-Oct-2019 07:45:00;4435.310059;4;1
03-Oct-2019 07:46:00;4429.428711;7;10
03-Oct-2019 07:47:00;4505.879883;10;5
03-Oct-2019 07:48:00;4562.787109;9;1
03-Oct-2019 07:49:00;4555.579102;4;0
03-Oct-2019 07:50:00;4474.027832;7;5
03-Oct-2019 07:51:00;4626.949219;5;5
03-Oct-2019 07:52:00;4602.732422;4;1
03-Oct-2019 07:53:00;4663.996094;6;8
03-Oct-2019 07:54:00;4602.990234;9;3
03-Oct-2019 07:55:00;4507.276855;8;3
03-Oct-2019 07:56:00;4583.04248;8;7
03-Oct-2019 07:57:00;4608.511719;1;8
03-Oct-2019 07:58:00;4635.953125;6;3
03-Oct-2019 07:59:00;4581.254395;1;9
03-Oct-2019 08:00:00;4625.821777;5;10
03-Oct-2019 08:01:00;4574.749023;0;7
03-Oct-2019 08:02:00;4508.70752;10;7
03-Oct-2019 08:03:00;4555.166504;7;9
03-Oct-2019 08:04:00;4578.828125;2;10
03-Oct-2019 08:05:00;4649.043457;5;1
03-Oct-2019 08:06:00;4678.625977;4;6
03-Oct-2019 08:07:00;4629.025879;5;5
03-Oct-2019 08:08:00;4612.478516;0;7
03-Oct-2019 08:09:00;4554.618164;3;0
03-Oct-2019 08:10:00;4573.543945;7;0
03-Oct-2019 08:11:00;4694.026367;7;10
03-Oct-2019 08:12:00;4541.760742;5;4
03-Oct-2019 08:13:00;4531.616699;9;8
03-Oct-2019 08:14:00;4550.180664;9;2
03-Oct-2019 08:15:00;4551.996582;2;6
03-Oct-2019 08:16:00;4515.437988;4;9
03-Oct-2019 08:17:00;4705.098145;10;0
03-Oct-2019 08:18:00;4519.768066;1;9
03-Oct-2019 08:19:00;4434.388184;4;2
03-Oct-2019 08:20:00;4626.060547;5;6
03-Oct-2019 08:21:00;4560.039063;9;2
03-Oct-2019 08:22:00;4602.138184;10;8
03-Oct-2019 08:23:00;4647.126465;0;2
03-Oct-2019 08:24:00;4527.115723;3;5
03-Oct-2019 08:25:00;4633.977539;10;10
03-Oct-2019 08:26:00;4501.061035;1;3
03-Oct-2019 08:27:00;4542.717773;8;2
03-Oct-2019 08:28:00;4561.591797;2;2
03-Oct-2019 08:29:00;4578.641602;1;9
03-Oct-2019 08:30:00;4551.77832;10;0
03-Oct-2019 08:31:00;4551.544434;3;9
03-Oct-2019 08:32:00;4577.854492;6;5
03-Oct-2019 08:33:00;4538.686523;1;2
03-Oct-2019 08:34:00;4519.843262;3;9
03-Oct-2019 08:35:00;4544.512695;5;5
03-Oct-2019 08:36:00;4617.762207;7;10
03-Oct-2019 08:37:00;4524.513672;1;6
03-Oct-2019 08:38:00;4553.739746;8;7
03-Oct-2019 08:39:00;4590.196289;5;7
03-Oct-2019 08:40:00;4505.272461;9;6
03-Oct-2019 08:41:00;4589.818848;0;10
03-Oct-2019 08:42:00;4493.540527;0;5
03-Oct-2019 08:43:00;4532.343262;5;0
03-Oct-2019 08:44:00;4574.743164;8;1
03-Oct-2019 08:45:00;4536.272461;2;8
03-Oct-2019 08:46:00;4574.557129;1;5
03-Oct-2019 08:47:00;4547.218262;7;1
03-Oct-2019 08:48:00;4581.225586;8;6
03-Oct-2019 08:49:00;4540.15332;6;10
03-Oct-2019 08:50:00;4549.539551;2;4
03-Oct-2019 08:51:00;4501.336426;3;6
03-Oct-2019 08:52:00;4513.111816;8;5
03-Oct-2019 08:53:00;4548.004883;1;5
03-Oct-2019 08:54:00;4521.29248;5;4
03-Oct-2019 08:55:00;4493.285645;8;1
03-Oct-2019 08:56:00;4586.809082;0;5
03-Oct-2019 08:57:00;4520.254395;9;3
03-Oct-2019 08:58:00;4431.952148;4;8
03-Oct-2019 08:59:00;4456.608887;6;10
03-Oct-2019 09:00:00;4407.508301;6;1
03-Oct-2019 09:01:00;4552.651855;5;7
03-Oct-2019 09:02:00;4584.03125;4;4
03-Oct-2019 09:03:00;4576.703613;0;9
03-Oct-2019 09:04:00;4598.49707;1;6
03-Oct-2019 09:05:00;4544.224121;1;0
03-Oct-2019 09:06:00;4546.861816;1;1
